series_id,surface
3415,concrete
3416,soft_tiles
3417,concrete
3418,concrete
3419,concrete
3420,carpet
3421,tiled
3422,concrete
3423,wood
3424,concrete
3425,concrete
3426,concrete
3427,carpet
3428,wood
3429,concrete
3430,concrete
3431,concrete
3432,tiled
3433,tiled
3434,hard_tiles_large_space
3435,soft_tiles
3436,wood
3437,carpet
3438,soft_pvc
3439,soft_tiles
3440,soft_tiles
3441,wood
3442,carpet
3443,wood
3444,tiled
3445,soft_pvc
3446,wood
3447,hard_tiles_large_space
3448,soft_pvc
3449,soft_tiles
3450,wood
3451,concrete
3452,concrete
3453,soft_pvc
3454,carpet
3455,carpet
3456,fine_concrete
3457,soft_pvc
3458,carpet
3459,soft_pvc
3460,tiled
3461,concrete
3462,wood
3463,hard_tiles_large_space
3464,carpet
3465,wood
3466,wood
3467,soft_pvc
3468,wood
3469,concrete
3470,wood
3471,fine_concrete
3472,fine_concrete
3473,concrete
3474,hard_tiles_large_space
3475,concrete
3476,wood
3477,concrete
3478,tiled
3479,soft_pvc
3480,fine_concrete
3481,concrete
3482,tiled
3483,fine_concrete
3484,wood
3485,fine_concrete
3486,hard_tiles_large_space
3487,soft_pvc
3488,tiled
3489,wood
3490,carpet
3491,wood
3492,tiled
3493,soft_tiles
3494,wood
3495,tiled
3496,soft_pvc
3497,wood
3498,concrete
3499,concrete
3500,hard_tiles_large_space
3501,wood
3502,carpet
3503,hard_tiles_large_space
3504,wood
3505,tiled
3506,soft_pvc
3507,carpet
3508,soft_tiles
3509,fine_concrete
3510,fine_concrete
3511,concrete
3512,hard_tiles_large_space
3513,fine_concrete
3514,tiled
3515,wood
3516,wood
3517,concrete
3518,wood
3519,soft_pvc
3520,soft_pvc
3521,hard_tiles
3522,tiled
3523,wood
3524,carpet
3525,soft_pvc
3526,tiled
3527,tiled
3528,fine_concrete
3529,carpet
3530,soft_tiles
3531,soft_tiles
3532,wood
3533,soft_pvc
3534,wood
3535,soft_tiles
3536,hard_tiles_large_space
3537,wood
3538,concrete
3539,concrete
3540,wood
3541,concrete
3542,carpet
3543,hard_tiles
3544,hard_tiles_large_space
3545,wood
3546,fine_concrete
3547,soft_pvc
3548,concrete
3549,tiled
3550,carpet
3551,fine_concrete
3552,concrete
3553,wood
3554,wood
3555,carpet
3556,carpet
3557,tiled
3558,wood
3559,soft_pvc
3560,hard_tiles_large_space
3561,concrete
3562,wood
3563,hard_tiles_large_space
3564,soft_pvc
3565,tiled
3566,soft_pvc
3567,soft_tiles
3568,soft_pvc
3569,tiled
3570,soft_pvc
3571,concrete
3572,soft_tiles
3573,carpet
3574,concrete
3575,fine_concrete
3576,soft_pvc
3577,tiled
3578,soft_tiles
3579,tiled
3580,wood
3581,concrete
3582,soft_pvc
3583,soft_pvc
3584,wood
3585,concrete
3586,soft_pvc
3587,carpet
3588,soft_tiles
3589,soft_pvc
3590,wood
3591,hard_tiles_large_space
3592,tiled
3593,concrete
3594,wood
3595,concrete
3596,soft_pvc
3597,hard_tiles_large_space
3598,soft_pvc
3599,concrete
3600,fine_concrete
3601,tiled
3602,soft_pvc
3603,soft_tiles
3604,wood
3605,concrete
3606,concrete
3607,concrete
3608,wood
3609,hard_tiles_large_space
3610,carpet
3611,carpet
3612,concrete
3613,wood
3614,concrete
3615,tiled
3616,soft_pvc
3617,soft_pvc
3618,carpet
3619,concrete
3620,hard_tiles_large_space
3621,hard_tiles_large_space
3622,soft_pvc
3623,fine_concrete
3624,fine_concrete
3625,concrete
3626,soft_tiles
3627,soft_pvc
3628,fine_concrete
3629,wood
3630,soft_pvc
3631,soft_pvc
3632,fine_concrete
3633,tiled
3634,tiled
3635,soft_tiles
3636,carpet
3637,fine_concrete
3638,tiled
3639,hard_tiles_large_space
3640,tiled
3641,concrete
3642,soft_tiles
3643,concrete
3644,fine_concrete
3645,fine_concrete
3646,wood
3647,soft_pvc
3648,concrete
3649,soft_pvc
3650,concrete
3651,wood
3652,hard_tiles_large_space
3653,wood
3654,concrete
3655,concrete
3656,carpet
3657,wood
3658,tiled
3659,concrete
3660,fine_concrete
3661,carpet
3662,soft_pvc
3663,soft_pvc
3664,wood
3665,carpet
3666,hard_tiles_large_space
3667,wood
3668,hard_tiles_large_space
3669,concrete
3670,wood
3671,concrete
3672,wood
3673,hard_tiles_large_space
3674,concrete
3675,hard_tiles_large_space
3676,carpet
3677,fine_concrete
3678,concrete
3679,tiled
3680,concrete
3681,tiled
3682,tiled
3683,soft_pvc
3684,wood
3685,hard_tiles_large_space
3686,concrete
3687,tiled
3688,concrete
3689,carpet
3690,tiled
3691,concrete
3692,tiled
3693,soft_tiles
3694,wood
3695,wood
3696,wood
3697,concrete
3698,carpet
3699,soft_tiles
3700,wood
3701,concrete
3702,carpet
3703,tiled
3704,carpet
3705,tiled
3706,wood
3707,fine_concrete
3708,tiled
3709,hard_tiles_large_space
3710,concrete
3711,soft_pvc
3712,soft_pvc
3713,hard_tiles_large_space
3714,concrete
3715,soft_pvc
3716,hard_tiles_large_space
3717,concrete
3718,concrete
3719,fine_concrete
3720,tiled
3721,soft_tiles
3722,fine_concrete
3723,tiled
3724,concrete
3725,soft_pvc
3726,tiled
3727,hard_tiles_large_space
3728,soft_tiles
3729,carpet
3730,soft_pvc
3731,fine_concrete
3732,tiled
3733,soft_pvc
3734,concrete
3735,wood
3736,fine_concrete
3737,wood
3738,soft_pvc
3739,concrete
3740,tiled
3741,concrete
3742,tiled
3743,carpet
3744,concrete
3745,wood
3746,concrete
3747,concrete
3748,tiled
3749,wood
3750,soft_tiles
3751,wood
3752,wood
3753,soft_tiles
3754,wood
3755,soft_tiles
3756,soft_tiles
3757,wood
3758,wood
3759,hard_tiles_large_space
3760,concrete
3761,carpet
3762,concrete
3763,fine_concrete
3764,concrete
3765,fine_concrete
3766,concrete
3767,concrete
3768,soft_pvc
3769,soft_pvc
3770,tiled
3771,wood
3772,concrete
3773,wood
3774,soft_tiles
3775,tiled
3776,concrete
3777,carpet
3778,concrete
3779,soft_pvc
3780,soft_pvc
3781,fine_concrete
3782,fine_concrete
3783,soft_pvc
3784,soft_tiles
3785,hard_tiles_large_space
3786,tiled
3787,concrete
3788,hard_tiles_large_space
3789,concrete
3790,fine_concrete
3791,hard_tiles_large_space
3792,soft_pvc
3793,wood
3794,concrete
3795,concrete
3796,carpet
3797,concrete
3798,wood
3799,concrete
3800,concrete
3801,wood
3802,wood
3803,concrete
3804,concrete
3805,wood
3806,concrete
3807,wood
3808,tiled
3809,soft_pvc
3810,tiled
3811,soft_pvc
3812,carpet
3813,concrete
3814,tiled
3815,wood
