series_id,surface
2979,soft_pvc
2980,fine_concrete
2981,hard_tiles_large_space
2982,wood
2983,hard_tiles_large_space
2984,soft_pvc
2985,tiled
2986,hard_tiles_large_space
2987,wood
2988,hard_tiles_large_space
2989,fine_concrete
2990,carpet
2991,concrete
2992,hard_tiles
2993,wood
2994,hard_tiles_large_space
2995,hard_tiles
2996,concrete
2997,soft_tiles
2998,hard_tiles_large_space
2999,fine_concrete
3000,wood
3001,soft_pvc
3002,tiled
3003,hard_tiles_large_space
3004,soft_tiles
3005,fine_concrete
3006,wood
3007,soft_tiles
3008,soft_pvc
3009,fine_concrete
3010,carpet
3011,soft_pvc
3012,hard_tiles
3013,fine_concrete
3014,soft_tiles
3015,hard_tiles_large_space
3016,soft_tiles
3017,tiled
3018,fine_concrete
3019,fine_concrete
3020,soft_tiles
3021,hard_tiles_large_space
3022,tiled
3023,soft_tiles
3024,soft_pvc
3025,soft_tiles
3026,soft_pvc
3027,tiled
3028,hard_tiles
3029,soft_pvc
3030,hard_tiles
3031,concrete
3032,concrete
3033,wood
3034,concrete
3035,wood
3036,wood
3037,hard_tiles
3038,soft_tiles
3039,fine_concrete
3040,soft_pvc
3041,concrete
3042,hard_tiles_large_space
3043,fine_concrete
3044,tiled
3045,wood
3046,wood
3047,hard_tiles
3048,fine_concrete
3049,tiled
3050,soft_tiles
3051,soft_pvc
3052,concrete
3053,hard_tiles_large_space
3054,hard_tiles_large_space
3055,hard_tiles_large_space
3056,wood
3057,hard_tiles
3058,hard_tiles_large_space
3059,soft_tiles
3060,hard_tiles_large_space
3061,fine_concrete
3062,soft_tiles
3063,hard_tiles_large_space
3064,soft_tiles
3065,fine_concrete
3066,wood
3067,fine_concrete
3068,hard_tiles_large_space
3069,hard_tiles
3070,hard_tiles_large_space
3071,hard_tiles_large_space
3072,fine_concrete
3073,wood
3074,hard_tiles
3075,fine_concrete
3076,hard_tiles
3077,hard_tiles_large_space
3078,concrete
3079,fine_concrete
3080,soft_pvc
3081,hard_tiles_large_space
3082,tiled
3083,fine_concrete
3084,soft_pvc
3085,soft_pvc
3086,wood
3087,wood
3088,fine_concrete
3089,hard_tiles_large_space
3090,fine_concrete
3091,soft_tiles
3092,fine_concrete
3093,wood
3094,concrete
3095,wood
3096,soft_pvc
3097,hard_tiles_large_space
3098,fine_concrete
3099,soft_pvc
3100,wood
3101,wood
3102,hard_tiles
3103,carpet
3104,soft_tiles
3105,hard_tiles_large_space
3106,wood
3107,soft_pvc
3108,carpet
3109,soft_pvc
3110,soft_pvc
3111,fine_concrete
3112,soft_pvc
3113,soft_pvc
3114,hard_tiles_large_space
3115,fine_concrete
3116,wood
3117,hard_tiles_large_space
3118,tiled
3119,hard_tiles_large_space
3120,hard_tiles_large_space
3121,soft_pvc
3122,hard_tiles_large_space
3123,carpet
3124,hard_tiles_large_space
3125,hard_tiles_large_space
3126,hard_tiles
3127,soft_tiles
3128,wood
3129,fine_concrete
3130,soft_pvc
3131,concrete
3132,hard_tiles_large_space
3133,fine_concrete
3134,hard_tiles_large_space
3135,soft_pvc
3136,concrete
3137,hard_tiles_large_space
3138,wood
3139,soft_pvc
3140,fine_concrete
3141,fine_concrete
3142,wood
3143,fine_concrete
3144,hard_tiles_large_space
3145,hard_tiles
3146,fine_concrete
3147,hard_tiles_large_space
3148,soft_pvc
3149,soft_pvc
3150,wood
3151,fine_concrete
3152,hard_tiles_large_space
3153,fine_concrete
3154,soft_tiles
3155,hard_tiles
3156,hard_tiles_large_space
3157,concrete
3158,fine_concrete
3159,hard_tiles_large_space
3160,hard_tiles_large_space
3161,soft_tiles
3162,hard_tiles_large_space
3163,tiled
3164,soft_pvc
3165,hard_tiles_large_space
3166,soft_tiles
3167,hard_tiles
3168,concrete
3169,soft_pvc
3170,soft_tiles
3171,fine_concrete
3172,wood
3173,hard_tiles_large_space
3174,fine_concrete
3175,fine_concrete
3176,soft_pvc
3177,hard_tiles_large_space
3178,tiled
3179,tiled
3180,wood
3181,hard_tiles_large_space
3182,fine_concrete
3183,fine_concrete
3184,tiled
3185,wood
3186,soft_pvc
3187,fine_concrete
3188,soft_pvc
3189,hard_tiles_large_space
3190,soft_pvc
3191,fine_concrete
3192,wood
3193,fine_concrete
3194,wood
3195,tiled
3196,soft_tiles
3197,fine_concrete
3198,fine_concrete
3199,hard_tiles_large_space
3200,fine_concrete
3201,hard_tiles_large_space
3202,hard_tiles_large_space
3203,hard_tiles_large_space
3204,concrete
3205,tiled
3206,fine_concrete
3207,hard_tiles
3208,hard_tiles
3209,fine_concrete
3210,fine_concrete
3211,fine_concrete
3212,concrete
3213,concrete
3214,tiled
3215,hard_tiles
3216,soft_tiles
3217,fine_concrete
3218,hard_tiles
3219,tiled
3220,fine_concrete
3221,soft_pvc
3222,hard_tiles
3223,concrete
3224,hard_tiles_large_space
3225,soft_pvc
3226,hard_tiles_large_space
3227,soft_pvc
3228,fine_concrete
3229,hard_tiles_large_space
3230,fine_concrete
3231,hard_tiles
3232,fine_concrete
3233,concrete
3234,tiled
3235,soft_pvc
3236,fine_concrete
3237,hard_tiles_large_space
3238,soft_tiles
3239,hard_tiles_large_space
3240,fine_concrete
3241,tiled
3242,fine_concrete
3243,hard_tiles_large_space
3244,hard_tiles_large_space
3245,hard_tiles_large_space
3246,fine_concrete
3247,hard_tiles_large_space
3248,wood
3249,fine_concrete
3250,soft_tiles
3251,soft_pvc
3252,soft_tiles
3253,tiled
3254,wood
3255,hard_tiles_large_space
3256,wood
3257,wood
3258,soft_pvc
3259,wood
3260,wood
3261,fine_concrete
3262,wood
3263,hard_tiles_large_space
3264,wood
3265,wood
3266,concrete
3267,hard_tiles_large_space
3268,fine_concrete
3269,hard_tiles
3270,concrete
3271,tiled
3272,fine_concrete
3273,fine_concrete
3274,tiled
3275,fine_concrete
3276,soft_pvc
3277,wood
3278,hard_tiles_large_space
3279,hard_tiles_large_space
3280,tiled
3281,fine_concrete
3282,soft_pvc
3283,hard_tiles_large_space
3284,hard_tiles_large_space
3285,fine_concrete
3286,soft_tiles
3287,concrete
3288,fine_concrete
3289,fine_concrete
3290,fine_concrete
3291,soft_tiles
3292,concrete
3293,tiled
3294,concrete
3295,tiled
3296,fine_concrete
3297,hard_tiles_large_space
3298,hard_tiles_large_space
3299,soft_tiles
3300,hard_tiles
3301,soft_tiles
3302,soft_pvc
3303,tiled
3304,hard_tiles_large_space
3305,soft_pvc
3306,hard_tiles_large_space
3307,hard_tiles_large_space
3308,soft_pvc
3309,hard_tiles_large_space
3310,hard_tiles
3311,soft_pvc
3312,fine_concrete
3313,soft_tiles
3314,wood
3315,fine_concrete
3316,concrete
3317,wood
3318,wood
3319,hard_tiles_large_space
3320,hard_tiles
3321,hard_tiles
3322,soft_pvc
3323,hard_tiles_large_space
3324,fine_concrete
3325,hard_tiles_large_space
3326,soft_pvc
3327,soft_tiles
3328,soft_tiles
3329,carpet
3330,tiled
3331,hard_tiles_large_space
3332,hard_tiles_large_space
3333,soft_tiles
3334,hard_tiles_large_space
3335,wood
3336,tiled
3337,fine_concrete
3338,fine_concrete
3339,soft_pvc
3340,fine_concrete
3341,soft_tiles
3342,fine_concrete
3343,fine_concrete
3344,hard_tiles
3345,hard_tiles_large_space
3346,wood
3347,fine_concrete
3348,concrete
3349,wood
3350,hard_tiles_large_space
3351,fine_concrete
3352,tiled
3353,soft_pvc
3354,soft_tiles
3355,fine_concrete
3356,tiled
3357,soft_pvc
3358,hard_tiles_large_space
3359,concrete
3360,fine_concrete
3361,fine_concrete
3362,concrete
3363,soft_pvc
3364,tiled
3365,tiled
3366,fine_concrete
3367,wood
3368,soft_tiles
3369,soft_pvc
3370,soft_pvc
3371,soft_tiles
3372,hard_tiles
3373,hard_tiles_large_space
3374,wood
3375,wood
3376,fine_concrete
3377,concrete
3378,carpet
3379,soft_pvc
3380,fine_concrete
3381,tiled
3382,hard_tiles_large_space
3383,fine_concrete
3384,tiled
3385,hard_tiles_large_space
3386,hard_tiles_large_space
3387,soft_tiles
3388,fine_concrete
3389,tiled
3390,hard_tiles_large_space
3391,fine_concrete
3392,soft_tiles
3393,soft_pvc
3394,concrete
3395,concrete
3396,soft_pvc
3397,soft_tiles
3398,hard_tiles_large_space
3399,wood
3400,soft_pvc
3401,soft_tiles
3402,soft_tiles
3403,wood
3404,concrete
3405,concrete
3406,fine_concrete
3407,wood
3408,fine_concrete
3409,soft_pvc
3410,hard_tiles_large_space
3411,fine_concrete
3412,concrete
3413,fine_concrete
3414,hard_tiles_large_space
3415,fine_concrete
3416,hard_tiles
3417,tiled
3418,hard_tiles_large_space
3419,hard_tiles_large_space
3420,wood
3421,tiled
3422,concrete
3423,wood
3424,wood
3425,concrete
3426,fine_concrete
3427,fine_concrete
3428,hard_tiles
3429,fine_concrete
3430,concrete
3431,concrete
3432,tiled
3433,concrete
3434,fine_concrete
3435,hard_tiles
3436,hard_tiles_large_space
3437,wood
3438,soft_tiles
3439,soft_pvc
3440,soft_pvc
3441,fine_concrete
3442,wood
3443,soft_tiles
3444,concrete
3445,soft_tiles
3446,hard_tiles
3447,hard_tiles_large_space
3448,fine_concrete
3449,soft_pvc
3450,soft_pvc
3451,hard_tiles_large_space
3452,fine_concrete
3453,soft_pvc
3454,hard_tiles
3455,soft_tiles
3456,soft_pvc
3457,soft_pvc
3458,hard_tiles_large_space
3459,hard_tiles
3460,concrete
3461,hard_tiles_large_space
3462,hard_tiles
3463,fine_concrete
3464,tiled
3465,hard_tiles_large_space
3466,hard_tiles_large_space
3467,fine_concrete
3468,soft_tiles
3469,tiled
3470,wood
3471,carpet
3472,hard_tiles_large_space
3473,hard_tiles_large_space
3474,hard_tiles_large_space
3475,tiled
3476,wood
3477,hard_tiles
3478,fine_concrete
3479,soft_pvc
3480,soft_pvc
3481,fine_concrete
3482,fine_concrete
3483,fine_concrete
3484,soft_tiles
3485,hard_tiles_large_space
3486,hard_tiles_large_space
3487,fine_concrete
3488,hard_tiles_large_space
3489,soft_tiles
3490,soft_pvc
3491,wood
3492,hard_tiles_large_space
3493,fine_concrete
3494,hard_tiles
3495,hard_tiles_large_space
3496,fine_concrete
3497,soft_pvc
3498,hard_tiles_large_space
3499,hard_tiles
3500,hard_tiles_large_space
3501,wood
3502,wood
3503,hard_tiles_large_space
3504,carpet
3505,fine_concrete
3506,fine_concrete
3507,hard_tiles_large_space
3508,fine_concrete
3509,fine_concrete
3510,fine_concrete
3511,fine_concrete
3512,hard_tiles_large_space
3513,hard_tiles_large_space
3514,hard_tiles_large_space
3515,fine_concrete
3516,soft_pvc
3517,fine_concrete
3518,hard_tiles_large_space
3519,hard_tiles
3520,fine_concrete
3521,soft_pvc
3522,tiled
3523,hard_tiles
3524,wood
3525,fine_concrete
3526,fine_concrete
3527,tiled
3528,wood
3529,soft_pvc
3530,carpet
3531,soft_tiles
3532,tiled
3533,soft_pvc
3534,soft_pvc
3535,soft_tiles
3536,fine_concrete
3537,carpet
3538,hard_tiles_large_space
3539,soft_tiles
3540,soft_pvc
3541,tiled
3542,soft_pvc
3543,soft_tiles
3544,hard_tiles_large_space
3545,wood
3546,soft_tiles
3547,wood
3548,fine_concrete
3549,fine_concrete
3550,fine_concrete
3551,fine_concrete
3552,hard_tiles
3553,concrete
3554,soft_tiles
3555,concrete
3556,wood
3557,hard_tiles_large_space
3558,hard_tiles
3559,wood
3560,tiled
3561,tiled
3562,soft_tiles
3563,concrete
3564,fine_concrete
3565,soft_pvc
3566,hard_tiles
3567,soft_tiles
3568,tiled
3569,hard_tiles_large_space
3570,fine_concrete
3571,soft_tiles
3572,soft_tiles
3573,concrete
3574,hard_tiles_large_space
3575,hard_tiles_large_space
3576,wood
3577,fine_concrete
3578,soft_tiles
3579,tiled
3580,hard_tiles_large_space
3581,fine_concrete
3582,hard_tiles_large_space
3583,soft_tiles
3584,wood
3585,hard_tiles_large_space
3586,fine_concrete
3587,soft_pvc
3588,soft_pvc
3589,wood
3590,wood
3591,hard_tiles_large_space
3592,fine_concrete
3593,tiled
3594,hard_tiles_large_space
3595,hard_tiles_large_space
3596,fine_concrete
3597,hard_tiles_large_space
3598,hard_tiles
3599,hard_tiles_large_space
3600,wood
3601,concrete
3602,fine_concrete
3603,hard_tiles_large_space
3604,hard_tiles_large_space
3605,tiled
3606,hard_tiles_large_space
3607,wood
3608,soft_tiles
3609,hard_tiles_large_space
3610,soft_tiles
3611,tiled
3612,tiled
3613,hard_tiles_large_space
3614,concrete
3615,tiled
3616,carpet
3617,wood
3618,soft_pvc
3619,soft_tiles
3620,hard_tiles_large_space
3621,tiled
3622,wood
3623,fine_concrete
3624,concrete
3625,tiled
3626,hard_tiles
3627,fine_concrete
3628,fine_concrete
3629,hard_tiles
3630,wood
3631,soft_tiles
3632,fine_concrete
3633,hard_tiles_large_space
3634,hard_tiles_large_space
3635,soft_tiles
3636,hard_tiles_large_space
3637,tiled
3638,hard_tiles_large_space
3639,hard_tiles_large_space
3640,hard_tiles_large_space
3641,hard_tiles_large_space
3642,soft_pvc
3643,hard_tiles_large_space
3644,fine_concrete
3645,fine_concrete
3646,hard_tiles_large_space
3647,tiled
3648,wood
3649,soft_tiles
3650,soft_pvc
3651,fine_concrete
3652,soft_tiles
3653,soft_tiles
3654,hard_tiles_large_space
3655,tiled
3656,tiled
3657,soft_pvc
3658,hard_tiles_large_space
3659,fine_concrete
3660,fine_concrete
3661,hard_tiles_large_space
3662,soft_pvc
3663,hard_tiles_large_space
3664,hard_tiles_large_space
3665,hard_tiles
3666,concrete
3667,wood
3668,hard_tiles_large_space
3669,tiled
3670,hard_tiles_large_space
3671,fine_concrete
3672,soft_tiles
3673,tiled
3674,concrete
3675,tiled
3676,wood
3677,concrete
3678,concrete
3679,hard_tiles_large_space
3680,hard_tiles_large_space
3681,fine_concrete
3682,hard_tiles_large_space
3683,soft_pvc
3684,wood
3685,hard_tiles_large_space
3686,hard_tiles_large_space
3687,tiled
3688,concrete
3689,wood
3690,hard_tiles_large_space
3691,hard_tiles_large_space
3692,tiled
3693,carpet
3694,soft_tiles
3695,soft_pvc
3696,soft_tiles
3697,wood
3698,wood
3699,hard_tiles
3700,hard_tiles_large_space
3701,hard_tiles_large_space
3702,soft_pvc
3703,hard_tiles_large_space
3704,soft_tiles
3705,tiled
3706,hard_tiles
3707,soft_tiles
3708,hard_tiles_large_space
3709,hard_tiles_large_space
3710,hard_tiles_large_space
3711,soft_tiles
3712,tiled
3713,fine_concrete
3714,tiled
3715,fine_concrete
3716,concrete
3717,hard_tiles_large_space
3718,concrete
3719,tiled
3720,tiled
3721,soft_pvc
3722,hard_tiles_large_space
3723,hard_tiles_large_space
3724,hard_tiles_large_space
3725,soft_pvc
3726,fine_concrete
3727,fine_concrete
3728,hard_tiles
3729,hard_tiles
3730,carpet
3731,fine_concrete
3732,concrete
3733,soft_tiles
3734,hard_tiles_large_space
3735,hard_tiles_large_space
3736,soft_pvc
3737,hard_tiles
3738,wood
3739,hard_tiles
3740,fine_concrete
3741,hard_tiles_large_space
3742,hard_tiles_large_space
3743,wood
3744,fine_concrete
3745,hard_tiles
3746,hard_tiles_large_space
3747,hard_tiles_large_space
3748,hard_tiles_large_space
3749,wood
3750,soft_pvc
3751,wood
3752,wood
3753,soft_pvc
3754,wood
3755,soft_pvc
3756,soft_tiles
3757,hard_tiles
3758,wood
3759,hard_tiles_large_space
3760,fine_concrete
3761,fine_concrete
3762,hard_tiles_large_space
3763,fine_concrete
3764,fine_concrete
3765,fine_concrete
3766,concrete
3767,hard_tiles_large_space
3768,soft_pvc
3769,fine_concrete
3770,fine_concrete
3771,soft_pvc
3772,hard_tiles_large_space
3773,hard_tiles_large_space
3774,soft_tiles
3775,concrete
3776,hard_tiles_large_space
3777,concrete
3778,hard_tiles_large_space
3779,soft_pvc
3780,fine_concrete
3781,soft_tiles
3782,fine_concrete
3783,soft_pvc
3784,soft_pvc
3785,fine_concrete
3786,wood
3787,fine_concrete
3788,hard_tiles_large_space
3789,hard_tiles_large_space
3790,hard_tiles_large_space
3791,hard_tiles_large_space
3792,hard_tiles
3793,wood
3794,concrete
3795,wood
3796,hard_tiles_large_space
3797,hard_tiles_large_space
3798,fine_concrete
3799,soft_tiles
3800,hard_tiles
3801,soft_tiles
3802,soft_tiles
3803,fine_concrete
3804,hard_tiles_large_space
3805,soft_pvc
3806,hard_tiles_large_space
3807,soft_pvc
3808,hard_tiles_large_space
3809,hard_tiles_large_space
3810,soft_tiles
3811,fine_concrete
3812,soft_tiles
3813,concrete
3814,hard_tiles_large_space
3815,wood
